Unnamed: 0,length,condition,lat,lon,intersection,model_type,id,road,name,chainage,traffic,heavy_truck,heavy_truck_normalized,truck_generation_frequency,sink_selection_probability
1593,25.0,A,24.13278279,91.32221176,,bridge,11593,N2,,116.78282,8203.0,270.0,0.2218570254724733,,
1594,759.0,,24.13594656,91.32362097,0,link,11594,N2,,117.54182,8203.0,270.0,0.2218570254724733,,
1595,40.75,A,24.13911033,91.32503018,,bridge,11595,N2,,117.58257,8203.0,270.0,0.2218570254724733,,
1596,1063.0,,24.14157163,91.32930141,0,link,11596,N2,,118.64557,8203.0,270.0,0.2218570254724733,,
1597,23.0,A,24.14403293,91.33357264,,bridge,11597,N2,,118.66857,8203.0,270.0,0.2218570254724733,,
1598,901.0,,24.14519928,91.33781274,0,link,11598,N2,,119.56957000000001,8203.0,270.0,0.2218570254724733,,
1599,2.0,B,24.14636563,91.34205284,,bridge,11599,N2,,119.57157000000001,8203.0,270.0,0.2218570254724733,,
1600,208.0,,24.14662787,91.34303728,0,link,11600,N2,,119.77957,8203.0,270.0,0.2218570254724733,,
1601,2.0,A,24.14689012,91.34402172,,bridge,11601,N2,,119.78157,8203.0,270.0,0.2218570254724733,,
1602,201.0,,24.14721666,91.34492168,0,link,11602,N2,,119.98257000000001,8203.0,270.0,0.2218570254724733,,
1603,10.6,A,24.14754319,91.34582165,,bridge,11603,N2,,119.99316999999999,8203.0,270.0,0.2218570254724733,,
1604,75.0,,24.147702,91.34613287,0,link,11604,N2,,120.06817,8203.0,270.0,0.2218570254724733,,
1605,4.0,,24.1478608,91.3464441,N204,intersection,11605,N2,,120.07217,8203.0,270.0,0.2218570254724733,,
1606,316.0,,24.14915033,91.34706082,0,link,11606,N2,,120.38817,8203.0,270.0,0.2218570254724733,,
1607,2.0,C,24.15043987,91.34767755,,bridge,11607,N2,,120.39017,8203.0,270.0,0.2218570254724733,,
1608,476.0,,24.15247464,91.34823089,0,link,11608,N2,,120.86617,8203.0,270.0,0.2218570254724733,,
1609,4.25,A,24.15450942,91.34878423,,bridge,11609,N2,,120.87042,8203.0,270.0,0.2218570254724733,,
1610,198.0,,24.15539502,91.34880756,0,link,11610,N2,,121.06842,8203.0,270.0,0.2218570254724733,,
1611,10.6,A,24.15628062,91.34883088,,bridge,11611,N2,,121.07902,8203.0,270.0,0.2218570254724733,,
1612,256.0,,24.15756311,91.3488678,0,link,11612,N2,,121.33502,8203.0,270.0,0.2218570254724733,,
1613,2.0,A,24.15884559,91.34890472,,bridge,11613,N2,,121.33702000000001,8203.0,270.0,0.2218570254724733,,
1614,231.0,,24.15979964,91.3489292,0,link,11614,N2,,121.56802,8203.0,270.0,0.2218570254724733,,
1615,9.0,A,24.16075369,91.34895368,,bridge,11615,N2,,121.57702,8203.0,270.0,0.2218570254724733,,
1616,219.0,,24.16167919,91.34898232,0,link,11616,N2,,121.79602,8203.0,270.0,0.2218570254724733,,
1617,7.2,A,24.1626047,91.34901096,,bridge,11617,N2,,121.80322,8203.0,270.0,0.2218570254724733,,
1618,345.0,,24.16414597,91.34901918,0,link,11618,N2,,122.14822,8203.0,270.0,0.2218570254724733,,
1619,8.2,A,24.16568724,91.3490274,,bridge,11619,N2,,122.15642,8203.0,270.0,0.2218570254724733,,
1620,162.0,,24.16640475,91.3490274,0,link,11620,N2,,122.31842,8203.0,270.0,0.2218570254724733,,
1621,6.4,B,24.16712225,91.3490274,,bridge,11621,N2,,122.32482,8203.0,270.0,0.2218570254724733,,
1622,301.0,,24.16846332,91.3490274,0,link,11622,N2,,122.62582,8203.0,270.0,0.2218570254724733,,
1623,3.1,A,24.1698044,91.3490274,,bridge,11623,N2,,122.62892,8203.0,270.0,0.2218570254724733,,
1624,237.0,,24.17091602,91.3490413,0,link,11624,N2,,122.86592,8203.0,270.0,0.2218570254724733,,
1625,4.2,A,24.17202765,91.3490552,,bridge,11625,N2,,122.87012,8203.0,270.0,0.2218570254724733,,
1626,470.0,,24.17414442,91.34918594,0,link,11626,N2,,123.34012,8203.0,270.0,0.2218570254724733,,
1627,1.6,A,24.1762612,91.34931669,,bridge,11627,N2,,123.34172,8203.0,270.0,0.2218570254724733,,
1628,694.0,,24.17937744,91.34973557,0,link,11628,N2,,124.03572,8203.0,270.0,0.2218570254724733,,
1629,17.12,A,24.18249368,91.35015446,,bridge,11629,N2,,124.05284,8203.0,270.0,0.2218570254724733,,
1630,652.0,,24.18541875,91.35033558,0,link,11630,N2,,124.70483999999999,8203.0,270.0,0.2218570254724733,,
1631,5.32,A,24.18834382,91.35051671,,bridge,11631,N2,,124.71016,8203.0,270.0,0.2218570254724733,,
1632,344.0,,24.18987679,91.35052225,0,link,11632,N2,,125.05416000000001,8203.0,270.0,0.2218570254724733,,
1633,6.22,A,24.19140975,91.3505278,,bridge,11633,N2,,125.06038000000001,8203.0,270.0,0.2218570254724733,,
1634,491.0,,24.19358777,91.35061475,0,link,11634,N2,,125.55138000000001,8203.0,270.0,0.2218570254724733,,
1635,3.5,A,24.19576578,91.35070171,,bridge,11635,N2,,125.55488000000001,8203.0,270.0,0.2218570254724733,,
1636,428.0,,24.19767591,91.35093379,0,link,11636,N2,,125.98288000000001,8203.0,270.0,0.2218570254724733,,
1637,7.8,A,24.19958604,91.35116588,,bridge,11637,N2,,125.99068,8203.0,270.0,0.2218570254724733,,
1638,212.0,,24.20050584,91.35131001,0,link,11638,N2,,126.20267999999999,8203.0,270.0,0.2218570254724733,,
1639,2.0,A,24.20142565,91.35145413,,bridge,11639,N2,,126.20468,8203.0,270.0,0.2218570254724733,,
1640,462.0,,24.20343643,91.352016,0,link,11640,N2,,126.66668,8203.0,270.0,0.2218570254724733,,
1641,4.3,A,24.20544722,91.35257787,,bridge,11641,N2,,126.67098,8203.0,270.0,0.2218570254724733,,
1642,146.0,,24.20605554,91.3528853,0,link,11642,N2,,126.81698,8203.0,270.0,0.2218570254724733,,
1643,2.15,A,24.20666387,91.35319272,,bridge,11643,N2,,126.81913,8203.0,270.0,0.2218570254724733,,
1644,257.0,,24.20761202,91.35383399,0,link,11644,N2,,127.07613,8203.0,270.0,0.2218570254724733,,
1645,29.5,A,24.20856017,91.35447525,,bridge,11645,N2,,127.10563,8203.0,270.0,0.2218570254724733,,
1646,463.0,,24.210303,91.35571943,0,link,11646,N2,,127.56863,8203.0,270.0,0.2218570254724733,,
1647,3.3,A,24.21204583,91.35696361,,bridge,11647,N2,,127.57193,8203.0,270.0,0.2218570254724733,,
1648,650.0,,24.21432521,91.35893023,0,link,11648,N2,,128.22193,8203.0,270.0,0.2218570254724733,,
1649,6.3,A,24.21660459,91.36089684,,bridge,11649,N2,,128.22823,8203.0,270.0,0.2218570254724733,,
1650,156.0,,24.21713119,91.36139017,0,link,11650,N2,,128.38423,8203.0,270.0,0.2218570254724733,,
1651,4.3,A,24.21765778,91.36188351,,bridge,11651,N2,,128.38853,8203.0,270.0,0.2218570254724733,,
1652,178.0,,24.2182716,91.36242487,0,link,11652,N2,,128.56653,8203.0,270.0,0.2218570254724733,,
1653,6.6,A,24.21888543,91.36296624,,bridge,11653,N2,,128.57313,8203.0,270.0,0.2218570254724733,,
1654,218.0,,24.21975081,91.36346392,0,link,11654,N2,,128.79113,8203.0,270.0,0.2218570254724733,,
1655,5.3,A,24.2206162,91.3639616,,bridge,11655,N2,,128.79643,8203.0,270.0,0.2218570254724733,,
1656,285.0,,24.22188236,91.36433964,0,link,11656,N2,,129.08142999999998,8203.0,270.0,0.2218570254724733,,
1657,8.1,A,24.22314852,91.36471769,,bridge,11657,N2,,129.08953,8203.0,270.0,0.2218570254724733,,
1658,452.0,,24.22510866,91.36497785,0,link,11658,N2,,129.54153,8203.0,270.0,0.2218570254724733,,
1659,2.0,A,24.2270688,91.365238,,bridge,11659,N2,,129.54353,8203.0,270.0,0.2218570254724733,,
1660,64.0,,24.22734794,91.36537658,0,link,11660,N2,,129.60753,8203.0,270.0,0.2218570254724733,,
1661,6.6,A,24.22762708,91.36551516,,bridge,11661,N2,,129.61413000000002,8203.0,270.0,0.2218570254724733,,
1662,123.0,,24.22816356,91.36578148,0,link,11662,N2,,129.73713,8203.0,270.0,0.2218570254724733,,
1663,4.3,A,24.22870003,91.36604781,,bridge,11663,N2,,129.74142999999998,8203.0,270.0,0.2218570254724733,,
1664,430.0,,24.23055807,91.36667174,0,link,11664,N2,,130.17143,8203.0,270.0,0.2218570254724733,,
1665,2.0,A,24.2324161,91.36729567,,bridge,11665,N2,,130.17343,8203.0,270.0,0.2218570254724733,,
1666,107.0,,24.23288379,91.36741691,0,link,11666,N2,,130.28043,8203.0,270.0,0.2218570254724733,,
1667,1.5,A,24.23335149,91.36753815,,bridge,11667,N2,,130.28193,8203.0,270.0,0.2218570254724733,,
1668,455.0,,24.23537034,91.36796461,0,link,11668,N2,,130.73693,8203.0,270.0,0.2218570254724733,,
1669,1.5,A,24.23738919,91.36839107,,bridge,11669,N2,,130.73843,8203.0,270.0,0.2218570254724733,,
1670,304.0,,24.2387468,91.3687028,0,link,11670,N2,,131.04243,8203.0,270.0,0.2218570254724733,,
1671,1.5,A,24.24010442,91.36901453,,bridge,11671,N2,,131.04393,8203.0,270.0,0.2218570254724733,,
1672,615.0,,24.24274819,91.36978343,0,link,11672,N2,,131.65893,8203.0,270.0,0.2218570254724733,,
1673,6.6,A,24.24539197,91.37055233,,bridge,11673,N2,,131.66553,8203.0,270.0,0.2218570254724733,,
1674,349.0,,24.2468802,91.37105376,0,link,11674,N2,,132.01453,8203.0,270.0,0.2218570254724733,,
1675,1.5,A,24.24836843,91.37155519,,bridge,11675,N2,,132.01603,8203.0,270.0,0.2218570254724733,,
1676,330.0,,24.24969851,91.37220365,0,link,11676,N2,,132.34602999999998,8203.0,270.0,0.2218570254724733,,
1677,3.3,A,24.2510286,91.37285211,,bridge,11677,N2,,132.34932999999998,8203.0,270.0,0.2218570254724733,,
1678,383.0,,24.25249866,91.37380255,0,link,11678,N2,,132.73233,8203.0,270.0,0.2218570254724733,,
1679,3.3,A,24.25396872,91.37475299,,bridge,11679,N2,,132.73563000000001,8203.0,270.0,0.2218570254724733,,
1680,350.0,,24.2552492,91.37574035,0,link,11680,N2,,133.08563,8203.0,270.0,0.2218570254724733,,
1681,1.5,A,24.25652969,91.3767277,,bridge,11681,N2,,133.08713,8203.0,270.0,0.2218570254724733,,
1682,302.0,,24.25769538,91.3774869,0,link,11682,N2,,133.38913,8203.0,270.0,0.2218570254724733,,
1683,4.3,A,24.25886108,91.3782461,,bridge,11683,N2,,133.39343,8203.0,270.0,0.2218570254724733,,
1684,141.0,,24.25940506,91.37856609,0,link,11684,N2,,133.53443,8203.0,270.0,0.2218570254724733,,
1685,3.0,A,24.25994903,91.37888608,,bridge,11685,N2,,133.53743,8203.0,270.0,0.2218570254724733,,
1686,439.0,,24.26167708,91.37989415,0,link,11686,N2,,133.97643,8203.0,270.0,0.2218570254724733,,
1687,4.2,B,24.26340512,91.38090222,,bridge,11687,N2,,133.98063,8203.0,270.0,0.2218570254724733,,
1688,245.0,,24.26438267,91.38147142,0,link,11688,N2,,134.22563,8203.0,270.0,0.2218570254724733,,
1689,2.6,B,24.26536022,91.38204062,,bridge,11689,N2,,134.22823,8203.0,270.0,0.2218570254724733,,
1690,411.0,,24.26701923,91.38290036,0,link,11690,N2,,134.63923,8203.0,270.0,0.2218570254724733,,
1691,2.0,A,24.26867824,91.3837601,,bridge,11691,N2,,134.64123,8203.0,270.0,0.2218570254724733,,
1692,827.0,,24.26990383,91.38680471,0,link,11692,N2,,135.46823,8203.0,270.0,0.2218570254724733,,
1693,4.3,A,24.27112942,91.38984932,,bridge,11693,N2,,135.47253,8203.0,270.0,0.2218570254724733,,
1694,79.0,,24.27111434,91.39021128,0,link,11694,N2,,135.55152999999999,8203.0,270.0,0.2218570254724733,,
1695,1.7,A,24.27109926,91.39057325,,bridge,11695,N2,,135.55323,8203.0,270.0,0.2218570254724733,,
1696,220.0,,24.27112362,91.39156387,0,link,11696,N2,,135.77323,8203.0,270.0,0.2218570254724733,,
1697,2.0,A,24.27114797,91.39255448,,bridge,11697,N2,,135.77523000000002,8203.0,270.0,0.2218570254724733,,
1698,1025.0,,24.27316888,91.39708444,0,link,11698,N2,,136.80023,8203.0,270.0,0.2218570254724733,,
1699,82.8,A,24.27518979,91.4016144,,bridge,11699,N2,,136.88303,8203.0,270.0,0.2218570254724733,,
1700,460.0,,24.27626077,91.40356436,0,link,11700,N2,,137.34303,8203.0,270.0,0.2218570254724733,,
1701,2.6,A,24.27733175,91.40551432,,bridge,11701,N2,,137.34563,8203.0,270.0,0.2218570254724733,,
1702,187.0,,24.27771576,91.40629628,0,link,11702,N2,,137.53263,8203.0,270.0,0.2218570254724733,,
1703,2.6,A,24.27809976,91.40707824,,bridge,11703,N2,,137.53523,8203.0,270.0,0.2218570254724733,,
1704,220.0,,24.27860065,91.4079749,0,link,11704,N2,,137.75523,8203.0,270.0,0.2218570254724733,,
1705,2.5,A,24.27910153,91.40887157,,bridge,11705,N2,,137.75773,8203.0,270.0,0.2218570254724733,,
1706,763.0,,24.28028625,91.41227873,0,link,11706,N2,,138.52073000000001,8203.0,270.0,0.2218570254724733,,
1707,2.6,A,24.28147097,91.41568589,,bridge,11707,N2,,138.52333,8203.0,270.0,0.2218570254724733,,
1708,535.0,,24.28181692,91.41829178,0,link,11708,N2,,139.05832999999998,8203.0,270.0,0.2218570254724733,,
1709,4.2,A,24.28216286,91.42089767,,bridge,11709,N2,,139.06253,8203.0,270.0,0.2218570254724733,,
1710,1290.0,,24.28124546,91.42719755,0,link,11710,N2,,140.35253,8203.0,270.0,0.2218570254724733,,
1711,12.5,A,24.28032807,91.43349743,,bridge,11711,N2,,140.36503,8203.0,270.0,0.2218570254724733,,
1712,1015.0,,24.27893396,91.43805902,0,link,11712,N2,,141.38003,13265.0,206.0,0.16926869350862778,,
1713,2.6,A,24.27753985,91.44262062,,bridge,11713,N2,,141.38263,13265.0,206.0,0.16926869350862778,,
1714,522.0,,24.27586145,91.44441143,0,link,11714,N2,,141.90463,13265.0,206.0,0.16926869350862778,,
1715,2.6,A,24.27418305,91.44620225,,bridge,11715,N2,,141.90723,13265.0,206.0,0.16926869350862778,,
1716,483.0,,24.27253606,91.44775623,0,link,11716,N2,,142.39023,13265.0,206.0,0.16926869350862778,,
1717,2.6,A,24.27088907,91.44931021,,bridge,11717,N2,,142.39282999999998,13265.0,206.0,0.16926869350862778,,
1718,502.0,,24.26933056,91.45107042,0,link,11718,N2,,142.89482999999998,13265.0,206.0,0.16926869350862778,,
1719,2.1,A,24.26777205,91.45283063,,bridge,11719,N2,,142.89693,13265.0,206.0,0.16926869350862778,,
1720,502.0,,24.26712056,91.45495263,0,link,11720,N2,,143.39893,13265.0,206.0,0.16926869350862778,,
1721,2.1,A,24.26646908,91.45707463,,bridge,11721,N2,,143.40103,13265.0,206.0,0.16926869350862778,,
1722,502.0,,24.26657981,91.45953289,0,link,11722,N2,,143.90303,13265.0,206.0,0.16926869350862778,,
1723,2.1,A,24.26669054,91.46199114,,bridge,11723,N2,,143.90513,13265.0,206.0,0.16926869350862778,,
1724,629.0,,24.26685165,91.46507152,0,link,11724,N2,,144.53413,13265.0,206.0,0.16926869350862778,,
1725,1.6,A,24.26701275,91.46815189,,bridge,11725,N2,,144.53573,13265.0,206.0,0.16926869350862778,,
1726,402.0,,24.26709731,91.47012655,0,link,11726,N2,,144.93773000000002,13265.0,206.0,0.16926869350862778,,
1727,1.6,A,24.26718187,91.4721012,,bridge,11727,N2,,144.93932999999998,13265.0,206.0,0.16926869350862778,,
1728,504.0,,24.26743783,91.4744947,0,link,11728,N2,,145.44332999999997,13265.0,206.0,0.16926869350862778,,
1729,4.0,,24.2676938,91.4768882,N204,intersection,11729,N2,,145.44733,13265.0,206.0,0.16926869350862778,,
1730,74.0,,24.26797765,91.47706766,0,link,11730,N2,,145.52132999999998,13265.0,206.0,0.16926869350862778,,
1731,216.15,A,24.26826151,91.47724711,,bridge,11731,N2,,145.73748,13265.0,206.0,0.16926869350862778,,
1732,1530.0,,24.27353393,91.48158629,0,link,11732,N2,,147.26748,7492.0,338.0,0.2777321281840592,,
1733,27.0,A,24.27880635,91.48592546,,bridge,11733,N2,,147.29448000000002,7492.0,338.0,0.2777321281840592,,
1734,1234.0,,24.28186722,91.49098071,0,link,11734,N2,,148.52848,7492.0,338.0,0.2777321281840592,,
1735,12.6,C,24.2849281,91.49603595,,bridge,11735,N2,,148.54108,7492.0,338.0,0.2777321281840592,,
1736,267.0,,24.28558238,91.49711113,0,link,11736,N2,,148.80808,7492.0,338.0,0.2777321281840592,,
1737,2.0,C,24.28623665,91.49818631,,bridge,11737,N2,,148.81008,7492.0,338.0,0.2777321281840592,,
1738,664.0,,24.2878307,91.50094881,0,link,11738,N2,,149.47408,7492.0,338.0,0.2777321281840592,,
1739,2.0,A,24.28942474,91.50371131,,bridge,11739,N2,,149.47608,7492.0,338.0,0.2777321281840592,,
1740,884.0,,24.29207332,91.50689731,0,link,11740,N2,,150.36007999999998,7492.0,338.0,0.2777321281840592,,
1741,4.0,,24.2947219,91.5100833,N207,intersection,11741,N2,,150.36408,7492.0,338.0,0.2777321281840592,,
1742,133.0,,24.29525807,91.51030944,0,link,11742,N2,,150.49707999999998,7492.0,338.0,0.2777321281840592,,
1743,1.5,A,24.29579423,91.51053558,,bridge,11743,N2,,150.49857999999998,7492.0,338.0,0.2777321281840592,,
1744,282.0,,24.29691049,91.51088526,0,link,11744,N2,,150.78058,7492.0,338.0,0.2777321281840592,,
1745,17.2,A,24.29802675,91.51123494,,bridge,11745,N2,,150.79778,7492.0,338.0,0.2777321281840592,,
1746,297.0,,24.29930362,91.5116282,0,link,11746,N2,,151.09478,7492.0,338.0,0.2777321281840592,,
1747,1.9,A,24.30058049,91.51202147,,bridge,11747,N2,,151.09668,7492.0,338.0,0.2777321281840592,,
1748,494.0,,24.30249213,91.51357172,0,link,11748,N2,,151.59068,7492.0,338.0,0.2777321281840592,,
1749,2.0,A,24.30440376,91.51512198,,bridge,11749,N2,,151.59268,7492.0,338.0,0.2777321281840592,,
1750,261.0,,24.30524391,91.51619664,0,link,11750,N2,,151.85368,7492.0,338.0,0.2777321281840592,,
1751,1.5,A,24.30608406,91.5172713,,bridge,11751,N2,,151.85518,7492.0,338.0,0.2777321281840592,,
1752,747.0,,24.30857549,91.51899474,0,link,11752,N2,,152.60218,7492.0,338.0,0.2777321281840592,,
1753,6.3,A,24.31106691,91.52071819,,bridge,11753,N2,,152.60848000000001,7492.0,338.0,0.2777321281840592,,
1754,808.0,,24.31376582,91.52333978,0,link,11754,N2,,153.41648,7492.0,338.0,0.2777321281840592,,
1755,8.0,A,24.31646473,91.52596138,,bridge,11755,N2,,153.42448000000002,7492.0,338.0,0.2777321281840592,,
1756,526.0,,24.31839648,91.5273639,0,link,11756,N2,,153.95048,7492.0,338.0,0.2777321281840592,,
1757,41.0,A,24.32032823,91.52876642,,bridge,11757,N2,,153.99148000000002,7492.0,338.0,0.2777321281840592,,
1758,548.0,,24.32254426,91.52994491,0,link,11758,N2,,154.53948,7492.0,338.0,0.2777321281840592,,
1759,8.0,A,24.32476029,91.53112341,,bridge,11759,N2,,154.54748,7492.0,338.0,0.2777321281840592,,
1760,755.0,,24.32802032,91.53211326,0,link,11760,N2,,155.30248,7492.0,338.0,0.2777321281840592,,
1761,6.4,A,24.33128035,91.5331031,,bridge,11761,N2,,155.30888000000002,7492.0,338.0,0.2777321281840592,,
1762,342.0,,24.33269751,91.53330948,0,link,11762,N2,,155.65088,7492.0,338.0,0.2777321281840592,,
1763,1.3,A,24.33411467,91.53351586,,bridge,11763,N2,,155.65218,7492.0,338.0,0.2777321281840592,,
1764,133.0,,24.33457339,91.53353238,0,link,11764,N2,,155.78518,7492.0,338.0,0.2777321281840592,,
1765,1.3,A,24.3350321,91.53354891,,bridge,11765,N2,,155.78648,7492.0,338.0,0.2777321281840592,,
1766,272.0,,24.33598538,91.53359335,0,link,11766,N2,,156.05848,7492.0,338.0,0.2777321281840592,,
1767,4.2,A,24.33693866,91.53363778,,bridge,11767,N2,,156.06268,7492.0,338.0,0.2777321281840592,,
1768,301.0,,24.33867183,91.53395181,0,link,11768,N2,,156.36368,7492.0,338.0,0.2777321281840592,,
1769,10.6,A,24.340405,91.53426584,,bridge,11769,N2,,156.37428,7492.0,338.0,0.2777321281840592,,
1770,338.0,,24.34186933,91.53456734,0,link,11770,N2,,156.71228,7492.0,338.0,0.2777321281840592,,
1771,3.0,A,24.34333366,91.53486885,,bridge,11771,N2,,156.71528,7492.0,338.0,0.2777321281840592,,
1772,303.0,,24.344671,91.53510366,0,link,11772,N2,,157.01828,7492.0,338.0,0.2777321281840592,,
1773,2.5,A,24.34600833,91.53533846,,bridge,11773,N2,,157.02078,7492.0,338.0,0.2777321281840592,,
1774,615.0,,24.34870015,91.53590568,0,link,11774,N2,,157.63578,7492.0,338.0,0.2777321281840592,,
1775,58.5,B,24.35139197,91.5364729,,bridge,11775,N2,,157.69428,7492.0,338.0,0.2777321281840592,,
1776,264.0,,24.35237522,91.53715911,0,link,11776,N2,,157.95828,7492.0,338.0,0.2777321281840592,,
1777,3.0,A,24.35335847,91.53784533,,bridge,11777,N2,,157.96128,7492.0,338.0,0.2777321281840592,,
1778,914.0,,24.35685353,91.53972065,0,link,11778,N2,,158.87528,7492.0,338.0,0.2777321281840592,,
1779,3.0,A,24.36034858,91.54159598,,bridge,11779,N2,,158.87828,7492.0,338.0,0.2777321281840592,,
1780,636.0,,24.36309006,91.54251278,0,link,11780,N2,,159.51427999999999,7492.0,338.0,0.2777321281840592,,
1781,15.85,A,24.36583153,91.54342957,,bridge,11781,N2,,159.53013,7492.0,338.0,0.2777321281840592,,
1782,598.0,,24.36825205,91.54462625,0,link,11782,N2,,160.12813,7492.0,338.0,0.2777321281840592,,
1783,19.0,A,24.37067256,91.54582292,,bridge,11783,N2,,160.14713,7492.0,338.0,0.2777321281840592,,
1784,537.0,,24.37288003,91.54690556,0,link,11784,N2,,160.68413,7492.0,338.0,0.2777321281840592,,
1785,3.0,A,24.37508749,91.5479882,,bridge,11785,N2,,160.68713,7492.0,338.0,0.2777321281840592,,
1786,550.0,,24.37732235,91.54909611,0,link,11786,N2,,161.23713,7492.0,338.0,0.2777321281840592,,
1787,13.6,A,24.37955721,91.55020403,,bridge,11787,N2,,161.25073,7492.0,338.0,0.2777321281840592,,
1788,1086.0,,24.38379903,91.55286458,0,link,11788,N2,,162.33673000000002,7492.0,338.0,0.2777321281840592,,
1789,2.6,A,24.38804086,91.55552513,,bridge,11789,N2,,162.33933,7492.0,338.0,0.2777321281840592,,
1790,324.0,,24.38926777,91.55638931,0,link,11790,N2,,162.66332999999997,7492.0,338.0,0.2777321281840592,,
1791,7.9,A,24.39049469,91.55725349,,bridge,11791,N2,,162.67123,7492.0,338.0,0.2777321281840592,,
1792,412.0,,24.39204427,91.55828259,0,link,11792,N2,,163.08323000000001,7492.0,338.0,0.2777321281840592,,
1793,5.2,A,24.39359386,91.5593117,,bridge,11793,N2,,163.08843,7492.0,338.0,0.2777321281840592,,
1794,202.0,,24.39437057,91.55982058,0,link,11794,N2,,163.29043,7492.0,338.0,0.2777321281840592,,
1795,5.4,A,24.39514728,91.56032946,,bridge,11795,N2,,163.29583,7492.0,338.0,0.2777321281840592,,
1796,320.0,,24.39634395,91.561128,0,link,11796,N2,,163.61583,7492.0,338.0,0.2777321281840592,,
1797,3.0,A,24.39754062,91.56192655,,bridge,11797,N2,,163.61882999999997,7492.0,338.0,0.2777321281840592,,
1798,418.0,,24.3991646,91.56286208,0,link,11798,N2,,164.03682999999998,7492.0,338.0,0.2777321281840592,,
1799,2.0,A,24.40078857,91.56379761,,bridge,11799,N2,,164.03883,7492.0,338.0,0.2777321281840592,,
1800,292.0,,24.40205912,91.5641103,0,link,11800,N2,,164.33083,7492.0,338.0,0.2777321281840592,,
1801,19.5,A,24.40332968,91.56442298,,bridge,11801,N2,,164.35032999999999,7492.0,338.0,0.2777321281840592,,
1802,182.0,,24.40412885,91.56456372,0,link,11802,N2,,164.53232999999997,7492.0,338.0,0.2777321281840592,,
1803,1.5,C,24.40492802,91.56470445,,bridge,11803,N2,,164.53383,7492.0,338.0,0.2777321281840592,,
1804,272.0,,24.40617083,91.56481057,0,link,11804,N2,,164.80583,7492.0,338.0,0.2777321281840592,,
1805,2.6,A,24.40741363,91.5649167,,bridge,11805,N2,,164.80843,7492.0,338.0,0.2777321281840592,,
1806,744.0,,24.41074859,91.56528628,0,link,11806,N2,,165.55243,7492.0,338.0,0.2777321281840592,,
1807,5.0,A,24.41408355,91.56565586,,bridge,11807,N2,,165.55742999999998,7492.0,338.0,0.2777321281840592,,
1808,115.0,,24.41460401,91.5657442,0,link,11808,N2,,165.67243,7492.0,338.0,0.2777321281840592,,
1809,6.2,A,24.41512448,91.56583254,,bridge,11809,N2,,165.67863,7492.0,338.0,0.2777321281840592,,
1810,196.0,,24.41595987,91.56599362,0,link,11810,N2,,165.87463,7492.0,338.0,0.2777321281840592,,
1811,10.6,A,24.41679526,91.56615469,,bridge,11811,N2,,165.88523,7492.0,338.0,0.2777321281840592,,
1812,155.0,,24.41746847,91.56634237,0,link,11812,N2,,166.04023,7492.0,338.0,0.2777321281840592,,
1813,4.0,A,24.41814168,91.56653005,,bridge,11813,N2,,166.04423,7492.0,338.0,0.2777321281840592,,
1814,159.0,,24.41883227,91.56672258,0,link,11814,N2,,166.20323000000002,7492.0,338.0,0.2777321281840592,,
1815,2.0,A,24.41952285,91.56691511,,bridge,11815,N2,,166.20523,7492.0,338.0,0.2777321281840592,,
1816,256.0,,24.42063372,91.56719705,0,link,11816,N2,,166.46123,7492.0,338.0,0.2777321281840592,,
1817,3.8,A,24.42174459,91.56747899,,bridge,11817,N2,,166.46503,7492.0,338.0,0.2777321281840592,,
1818,200.0,,24.42262117,91.56766543,0,link,11818,N2,,166.66503,7492.0,338.0,0.2777321281840592,,
1819,37.0,A,24.42349774,91.56785187,,bridge,11819,N2,,166.70203,7492.0,338.0,0.2777321281840592,,
1820,175.0,,24.4242984,91.56799712,0,link,11820,N2,,166.87703,7492.0,338.0,0.2777321281840592,,
1821,1.5,A,24.42509907,91.56814238,,bridge,11821,N2,,166.87853,7492.0,338.0,0.2777321281840592,,
1822,143.0,,24.42574876,91.56819584,0,link,11822,N2,,167.02153,7492.0,338.0,0.2777321281840592,,
1823,1.5,A,24.42639846,91.5682493,,bridge,11823,N2,,167.02303,7492.0,338.0,0.2777321281840592,,
1824,213.0,,24.42728433,91.56815991,0,link,11824,N2,,167.23603,7492.0,338.0,0.2777321281840592,,
1825,1.5,A,24.4281702,91.56807051,,bridge,11825,N2,,167.23753,7492.0,338.0,0.2777321281840592,,
1826,346.0,,24.42973686,91.56817133,0,link,11826,N2,,167.58353,7492.0,338.0,0.2777321281840592,,
1827,5.3,A,24.43130351,91.56827216,,bridge,11827,N2,,167.58882999999997,7492.0,338.0,0.2777321281840592,,
1828,545.0,,24.43371262,91.56864185,0,link,11828,N2,,168.13383,7492.0,338.0,0.2777321281840592,,
1829,6.2,A,24.43612172,91.56901154,,bridge,11829,N2,,168.14003,7492.0,338.0,0.2777321281840592,,
1830,45.0,,24.43632359,91.5690275,0,link,11830,N2,,168.18503,7492.0,338.0,0.2777321281840592,,
1831,14.8,A,24.43652545,91.56904347,,bridge,11831,N2,,168.19983,7492.0,338.0,0.2777321281840592,,
1832,344.0,,24.43806144,91.56919259,0,link,11832,N2,,168.54382999999999,7492.0,338.0,0.2777321281840592,,
1833,3.0,A,24.43959743,91.56934172,,bridge,11833,N2,,168.54683,7492.0,338.0,0.2777321281840592,,
