Unnamed: 0,length,condition,lat,lon,intersection,model_type,id,road,name,chainage,traffic,heavy_truck,heavy_truck_normalized,truck_generation_frequency,sink_selection_probability,geometry,index_right,Population density (people per sq. km.),quantile,length_norm,quantile_norm,length_pop,pop_norm,length_popden
1324,828.0,,23.82686858,90.60673727,0,link,11324,N2,,18.12245,12603.0,244.0,0.200493015612161,,,POINT (90.60673727 23.82686858),2071.0,2434.0,6.0,0.08319099768913896,0.8333333333333334,0.45826216551123616,0.03208946507825274,0.05764023138369585
1325,4.5,A,23.82967266,90.60931249,,bridge,11325,N2,,18.12695,12603.0,244.0,0.200493015612161,,,POINT (90.60931249 23.82967266),2071.0,2434.0,6.0,0.00045212498744097256,0.8333333333333334,0.41689272916038717,0.03208946507825274,0.01627079503284686
1326,978.0,,23.83292443,90.61255638,0,link,11326,N2,,19.10495,12603.0,244.0,0.200493015612161,,,POINT (90.61255638 23.83292443),2071.0,2434.0,6.0,0.09826183060383804,0.8333333333333334,0.4657975819685857,0.03208946507825274,0.06517564784104539
1327,8.3,B,23.83617619,90.61580027,,bridge,11327,N2,,19.11325,12603.0,244.0,0.200493015612161,,,POINT (90.61580027 23.83617619),2071.0,2434.0,6.0,0.0008339194212800161,0.8333333333333334,0.41708362637730667,0.03208946507825274,0.016461692249766378
1328,951.0,,23.83909885,90.61917392,0,link,11328,N2,,20.06425,12603.0,244.0,0.200493015612161,,,POINT (90.61917392 23.83909885),64.0,2150.0,5.0,0.0955490806791922,0.6666666666666666,0.3811078736729294,0.02794323756131745,0.06174615912025482
1329,8.3,A,23.84202152,90.62254757,,bridge,11329,N2,,20.07255,12603.0,244.0,0.200493015612161,,,POINT (90.62254757 23.84202152),2071.0,2434.0,6.0,0.0008339194212800161,0.8333333333333334,0.41708362637730667,0.03208946507825274,0.016461692249766378
1330,619.0,,23.84379082,90.62490106,0,link,11330,N2,,20.69155,12603.0,244.0,0.200493015612161,,,POINT (90.62490106 23.84379082),2071.0,2434.0,6.0,0.06219230382799156,0.8333333333333334,0.44776281858066247,0.03208946507825274,0.04714088445312215
1331,4.0,A,23.84556013,90.62725454,,bridge,11331,N2,,20.69555,12603.0,244.0,0.200493015612161,,,POINT (90.62725454 23.84556013),2071.0,2434.0,6.0,0.000401888877725309,0.8333333333333334,0.41686761110552933,0.03208946507825274,0.016245676977989027
1332,654.0,,23.84770065,90.62940874,0,link,11332,N2,,21.34955,12603.0,244.0,0.200493015612161,,,POINT (90.62940874 23.84770065),2071.0,2434.0,6.0,0.06570883150808801,0.8333333333333334,0.4495210824207107,0.03208946507825274,0.04889914829317038
1333,8.0,A,23.84984116,90.63156294,,bridge,11333,N2,,21.35755,12603.0,244.0,0.200493015612161,,,POINT (90.63156294 23.84984116),2071.0,2434.0,6.0,0.000803777755450618,0.8333333333333334,0.417068555544392,0.03208946507825274,0.01644662141685168
1334,976.0,,23.85252354,90.63511745,0,link,11334,N2,,22.33355,12603.0,244.0,0.200493015612161,,,POINT (90.63511745 23.85252354),2071.0,2434.0,6.0,0.09806088616497538,0.8333333333333334,0.46569710974915435,0.03208946507825274,0.06507517562161406
1335,4.0,B,23.85520591,90.63867196,,bridge,11335,N2,,22.33755,12603.0,244.0,0.200493015612161,,,POINT (90.63867196 23.85520591),2071.0,2434.0,6.0,0.000401888877725309,0.8333333333333334,0.41686761110552933,0.03208946507825274,0.016245676977989027
1336,1412.0,,23.85517051,90.64551375,0,link,11336,N2,,23.74955,12603.0,244.0,0.200493015612161,,,POINT (90.64551375 23.85517051),2071.0,2434.0,6.0,0.14186677383703405,0.8333333333333334,0.4876000535851837,0.03208946507825274,0.0869781194576434
1337,4.0,A,23.85513512,90.65235554,,bridge,11337,N2,,23.75355,12603.0,244.0,0.200493015612161,,,POINT (90.65235554 23.85513512),2071.0,2434.0,6.0,0.000401888877725309,0.8333333333333334,0.41686761110552933,0.03208946507825274,0.016245676977989027
1338,644.0,,23.85498161,90.65548942,0,link,11338,N2,,24.39755,12603.0,244.0,0.200493015612161,,,POINT (90.65548942 23.85498161),,,6.0,0.06470410931377474,0.8333333333333334,0.449018721323554,0.03208946507825274,0.048396787196013744
1339,4.0,A,23.85482811,90.65862331,,bridge,11339,N2,,24.40155,12603.0,244.0,0.200493015612161,,,POINT (90.65862331 23.85482811),,,6.0,0.000401888877725309,0.8333333333333334,0.41686761110552933,0.03208946507825274,0.016245676977989027
1340,508.0,,23.8546411,90.66112364,0,link,11340,N2,,24.90955,12603.0,244.0,0.200493015612161,,,POINT (90.66112364 23.8546411),,,6.0,0.05103988747111424,0.8333333333333334,0.4421866104022238,0.03208946507825274,0.04156467627468349
1341,4.0,A,23.8544541,90.66362397,,bridge,11341,N2,,24.91355,12603.0,244.0,0.200493015612161,,,POINT (90.66362397 23.8544541),,,6.0,0.000401888877725309,0.8333333333333334,0.41686761110552933,0.03208946507825274,0.016245676977989027
1342,399.0,,23.85417141,90.66552801,0,link,11342,N2,,25.31255,12603.0,244.0,0.200493015612161,,,POINT (90.66552801 23.85417141),,,6.0,0.04008841555309957,0.8333333333333334,0.4367108744432165,0.03208946507825274,0.03608894031567615
1343,2.0,A,23.85388872,90.66743205,,bridge,11343,N2,,25.31455,12603.0,244.0,0.200493015612161,,,POINT (90.66743205 23.85388872),,,6.0,0.0002009444388626545,0.8333333333333334,0.416767138886098,0.03208946507825274,0.0161452047585577
1344,3335.0,,23.86579438,90.66703308,0,link,11344,N2,,28.64955,12603.0,244.0,0.200493015612161,,,POINT (90.66703308 23.86579438),2141.0,3315.0,6.0,0.33507485180347635,0.8333333333333334,0.5842040925684049,0.04495153001635132,0.19001319090991384
1345,2.5,A,23.87770004,90.6666341,,bridge,11345,N2,,28.65205,12603.0,244.0,0.200493015612161,,,POINT (90.6666341 23.87770004),1506.0,4850.0,6.0,0.00025118054857831807,0.8333333333333334,0.41679225694095584,0.06736159775753328,0.033806389153055796
1346,501.0,,23.87991268,90.66656219,0,link,11346,N2,,29.15305,12603.0,244.0,0.200493015612161,,,POINT (90.66656219 23.87991268),1506.0,4850.0,6.0,0.050336581935094944,0.8333333333333334,0.44183495763421415,0.06736159775753328,0.05884908984631411
1347,2.5,A,23.88212533,90.66649028,,bridge,11347,N2,,29.15555,12603.0,244.0,0.200493015612161,,,POINT (90.66649028 23.88212533),1506.0,4850.0,6.0,0.00025118054857831807,0.8333333333333334,0.41679225694095584,0.06736159775753328,0.033806389153055796
1348,1571.0,,23.88789846,90.66680593,0,link,11348,N2,,30.72655,13181.0,70.0,0.057518488085456,,,POINT (90.66680593 23.88789846),2141.0,3315.0,6.0,0.1578418567266151,0.8333333333333334,0.49558759502997424,0.04495153001635132,0.10139669337148322
1349,31.72,A,23.89367159,90.66712158,,bridge,11349,N2,,30.75827,13181.0,70.0,0.057518488085456,,,POINT (90.66712158 23.89367159),2141.0,3315.0,6.0,0.0031869788003616997,0.8333333333333334,0.4182601560668475,0.04495153001635132,0.02406925440835651
1350,512.0,,23.89403954,90.66960867,0,link,11350,N2,,31.27027,13181.0,70.0,0.057518488085456,,,POINT (90.66960867 23.89403954),2141.0,3315.0,6.0,0.05144177634883955,0.8333333333333334,0.44238755484108644,0.04495153001635132,0.04819665318259543
1351,3.0,B,23.89440749,90.67209577,,bridge,11351,N2,,31.27327,13181.0,70.0,0.057518488085456,,,POINT (90.67209577 23.89440749),2141.0,3315.0,6.0,0.0003014166582939817,0.8333333333333334,0.41681737499581367,0.04495153001635132,0.02262647333732265
1352,253.0,,23.89482327,90.67326782,0,link,11352,N2,,31.52627,13181.0,70.0,0.057518488085456,,,POINT (90.67326782 23.89482327),2141.0,3315.0,6.0,0.02541947151612579,0.8333333333333334,0.4293764024247296,0.04495153001635132,0.03518550076623855
1353,2.5,C,23.89523905,90.67443986,,bridge,11353,N2,,31.52877,13181.0,70.0,0.057518488085456,,,POINT (90.67443986 23.89523905),2141.0,3315.0,6.0,0.00025118054857831807,0.8333333333333334,0.41679225694095584,0.04495153001635132,0.02260135528246482
1354,1690.0,,23.90025107,90.67988475,0,link,11354,N2,,33.21877,13181.0,70.0,0.057518488085456,,,POINT (90.67988475 23.90025107),2141.0,3315.0,6.0,0.16979805083894303,0.8333333333333334,0.5015656920861382,0.04495153001635132,0.10737479042764718
1355,3.6,A,23.9052631,90.68532964,,bridge,11355,N2,,33.222370000000005,13181.0,70.0,0.057518488085456,,,POINT (90.68532964 23.9052631),2141.0,3315.0,6.0,0.00036169998995277806,0.8333333333333334,0.41684751666164305,0.04495153001635132,0.02265661500315205
1356,2236.0,,23.91362407,90.69124112,0,link,11356,N2,,35.45837,13181.0,70.0,0.057518488085456,,,POINT (90.69124112 23.91362407),593.0,6437.0,7.0,0.2246558826484477,1.0,0.6123279413242239,0.09053083391730904,0.15759335828287838
1357,12.7,A,23.92198505,90.6971526,,bridge,11357,N2,,35.47107,13181.0,70.0,0.057518488085456,,,POINT (90.6971526 23.92198505),,,7.0,0.0012759971867778558,1.0,0.500637998593389,0.09053083391730904,0.04590341555204345
1358,360.0,,23.92302188,90.69828073,0,link,11358,N2,,35.83107,13181.0,70.0,0.057518488085456,,,POINT (90.69828073 23.92302188),,,7.0,0.036169998995277806,1.0,0.5180849994976389,0.09053083391730904,0.06335041645629343
1359,3.0,A,23.92405872,90.69940885,,bridge,11359,N2,,35.83407,13181.0,70.0,0.057518488085456,,,POINT (90.69940885 23.92405872),,,7.0,0.0003014166582939817,1.0,0.500150708329147,0.09053083391730904,0.04541612528780151
1360,923.0,,23.92759514,90.70217328,0,link,11360,N2,,36.75707,13181.0,70.0,0.057518488085456,,,POINT (90.70217328 23.92759514),593.0,6437.0,7.0,0.09273585853511504,1.0,0.5463679292675575,0.09053083391730904,0.09163334622621204
1361,25.0,A,23.93113157,90.70493771,,bridge,11361,N2,,36.78207,13181.0,70.0,0.057518488085456,,,POINT (90.70493771 23.93113157),593.0,6437.0,7.0,0.002511805485783181,1.0,0.5012559027428916,0.09053083391730904,0.04652131970154611
1362,534.0,,23.9330501,90.70660831,0,link,11362,N2,,37.31607,13181.0,70.0,0.057518488085456,,,POINT (90.70660831 23.9330501),593.0,6437.0,7.0,0.053652165176328745,1.0,0.5268260825881643,0.09053083391730904,0.0720914995468189
1363,1.5,B,23.93496863,90.70827891,,bridge,11363,N2,,37.31757,13181.0,70.0,0.057518488085456,,,POINT (90.70827891 23.93496863),593.0,6437.0,7.0,0.00015070832914699085,1.0,0.5000753541645735,0.09053083391730904,0.04534077112322801
1364,588.0,,23.93738006,90.7091381,0,link,11364,N2,,37.90557,13181.0,70.0,0.057518488085456,,,POINT (90.7091381 23.93738006),1889.0,2409.0,6.0,0.05907766502562042,0.8333333333333334,0.4462054991794769,0.03172448026162112,0.04540107264362077
1365,61.3,A,23.93979149,90.70999729,,bridge,11365,N2,,37.96687,13181.0,70.0,0.057518488085456,,,POINT (90.70999729 23.93979149),1889.0,2409.0,6.0,0.006158947051140359,0.8333333333333334,0.4197461401922369,0.03172448026162112,0.01894171365638074
1366,405.0,,23.94158486,90.7100616,0,link,11366,N2,,38.37187,13181.0,70.0,0.057518488085456,,,POINT (90.7100616 23.94158486),1889.0,2409.0,6.0,0.04069124886968753,0.8333333333333334,0.43701229110151046,0.03172448026162112,0.03620786456565432
1367,3.0,A,23.94337823,90.71012591,,bridge,11367,N2,,38.37487,13181.0,70.0,0.057518488085456,,,POINT (90.71012591 23.94337823),1889.0,2409.0,6.0,0.0003014166582939817,0.8333333333333334,0.41681737499581367,0.03172448026162112,0.01601294845995755
1368,333.0,,23.94474376,90.7106172,0,link,11368,N2,,38.70787,13181.0,70.0,0.057518488085456,,,POINT (90.7106172 23.94474376),1889.0,2409.0,6.0,0.03345724907063197,0.8333333333333334,0.43339529120198267,0.03172448026162112,0.03259086466612654
1369,12.6,A,23.94610929,90.7111085,,bridge,11369,N2,,38.72047,13181.0,70.0,0.057518488085456,,,POINT (90.7111085 23.94610929),1889.0,2409.0,6.0,0.0012659499648347231,0.8333333333333334,0.41729964164908406,0.03172448026162112,0.01649521511322792
1370,893.0,,23.94975804,90.71312286,0,link,11370,N2,,39.61347,13181.0,70.0,0.057518488085456,,,POINT (90.71312286 23.94975804),1889.0,2409.0,6.0,0.08972169195217522,0.8333333333333334,0.46152751264275427,0.03172448026162112,0.060723086106898166
1371,5.5,A,23.9534068,90.71513721,,bridge,11371,N2,,39.61897,13181.0,70.0,0.057518488085456,,,POINT (90.71513721 23.9534068),1889.0,2409.0,6.0,0.0005525972068722998,0.8333333333333334,0.4169429652701028,0.03172448026162112,0.01613853873424671
1372,348.0,,23.95478877,90.71589011,0,link,11372,N2,,39.96697,13181.0,70.0,0.057518488085456,,,POINT (90.71589011 23.95478877),1889.0,2409.0,6.0,0.03496433236210188,0.8333333333333334,0.4341488328477176,0.03172448026162112,0.0333444063118615
1373,3.4,A,23.95617074,90.716643,,bridge,11373,N2,,39.97037,13181.0,70.0,0.057518488085456,,,POINT (90.716643 23.95617074),1889.0,2409.0,6.0,0.0003416055460665126,0.8333333333333334,0.41683746943969996,0.03172448026162112,0.016033042903843817
1374,525.0,,23.95826941,90.71780436,0,link,11374,N2,,40.49537,13181.0,70.0,0.057518488085456,,,POINT (90.71780436 23.95826941),1889.0,2409.0,6.0,0.0527479152014468,0.8333333333333334,0.4430406242673901,0.03172448026162112,0.04223619773153396
1375,3.0,A,23.96036807,90.71896572,,bridge,11375,N2,,40.49837,13181.0,70.0,0.057518488085456,,,POINT (90.71896572 23.96036807),1889.0,2409.0,6.0,0.0003014166582939817,0.8333333333333334,0.41681737499581367,0.03172448026162112,0.01601294845995755
1376,450.0,,23.96216327,90.71995205,0,link,11376,N2,,40.94837,13181.0,70.0,0.057518488085456,,,POINT (90.71995205 23.96216327),1889.0,2409.0,6.0,0.04521249874409726,0.8333333333333334,0.4392729160387153,0.03172448026162112,0.03846848950285919
1377,3.5,B,23.96395846,90.72093838,,bridge,11377,N2,,40.95187,13181.0,70.0,0.057518488085456,,,POINT (90.72093838 23.96395846),1889.0,2409.0,6.0,0.00035165276800964534,0.8333333333333334,0.4168424930506715,0.03172448026162112,0.01603806651481538
1378,255.0,,23.96497449,90.72151291,0,link,11378,N2,,41.20687,13181.0,70.0,0.057518488085456,,,POINT (90.72151291 23.96497449),1889.0,2409.0,6.0,0.025620415954988447,0.8333333333333334,0.4294768746441609,0.03172448026162112,0.028672448108304785
1379,3.0,A,23.96599051,90.72208744,,bridge,11379,N2,,41.20987,13181.0,70.0,0.057518488085456,,,POINT (90.72208744 23.96599051),1889.0,2409.0,6.0,0.0003014166582939817,0.8333333333333334,0.41681737499581367,0.03172448026162112,0.01601294845995755
1380,556.0,,23.96815587,90.72347382,0,link,11380,N2,,41.76587,13181.0,70.0,0.057518488085456,,,POINT (90.72347382 23.96815587),1889.0,2409.0,6.0,0.05586255400381795,0.8333333333333334,0.44459794366857563,0.03172448026162112,0.043793517132719534
1381,1.8,A,23.97032123,90.72486021,,bridge,11381,N2,,41.76767,13181.0,70.0,0.057518488085456,,,POINT (90.72486021 23.97032123),1889.0,2409.0,6.0,0.00018084999497638903,0.8333333333333334,0.41675709166415487,0.03172448026162112,0.015952665128298755
1382,359.0,,23.97158305,90.72591384,0,link,11382,N2,,42.12667,13181.0,70.0,0.057518488085456,,,POINT (90.72591384 23.97158305),1889.0,2409.0,6.0,0.03606952677584648,0.8333333333333334,0.43470143005458994,0.03172448026162112,0.0338970035187338
1383,14.1,B,23.97284487,90.72696748,,bridge,11383,N2,,42.14077,13181.0,70.0,0.057518488085456,,,POINT (90.72696748 23.97284487),1889.0,2409.0,6.0,0.001416658293981714,0.8333333333333334,0.41737499581365756,0.03172448026162112,0.016570569277801418
1384,419.0,,23.9743261,90.72821591,0,link,11384,N2,,42.55977,13181.0,70.0,0.057518488085456,,,POINT (90.72821591 23.9743261),1889.0,2409.0,6.0,0.042097859941726115,0.8333333333333334,0.43771559663752974,0.03172448026162112,0.03691117010167362
1385,8.3,B,23.97580732,90.72946434,,bridge,11385,N2,,42.56807,13181.0,70.0,0.057518488085456,,,POINT (90.72946434 23.97580732),1889.0,2409.0,6.0,0.0008339194212800161,0.8333333333333334,0.41708362637730667,0.03172448026162112,0.016279199841450567
1386,357.0,,23.97697018,90.7304701,0,link,11386,N2,,42.92507,13181.0,70.0,0.057518488085456,,,POINT (90.7304701 23.97697018),1889.0,2409.0,6.0,0.035868582336983826,0.8333333333333334,0.4346009578351586,0.03172448026162112,0.033796531299302476
1387,2.0,A,23.97813304,90.73147587,,bridge,11387,N2,,42.92707,13181.0,70.0,0.057518488085456,,,POINT (90.73147587 23.97813304),1889.0,2409.0,6.0,0.0002009444388626545,0.8333333333333334,0.416767138886098,0.03172448026162112,0.015962712350241888
1388,488.0,,23.9790012,90.73227094,0,link,11388,N2,,43.41507,10007.0,201.0,0.1651602300739523,,,POINT (90.73227094 23.9790012),1889.0,2409.0,6.0,0.04903044308248769,0.8333333333333334,0.44118188820791054,0.03172448026162112,0.0403774616720544
1389,12.6,A,23.97986936,90.73306601,,bridge,11389,N2,,43.42767,10007.0,201.0,0.1651602300739523,,,POINT (90.73306601 23.97986936),1889.0,2409.0,6.0,0.0012659499648347231,0.8333333333333334,0.41729964164908406,0.03172448026162112,0.01649521511322792
1390,525.0,,23.98098213,90.73672145,0,link,11390,N2,,43.95267,10007.0,201.0,0.1651602300739523,,,POINT (90.73672145 23.98098213),1889.0,2409.0,6.0,0.0527479152014468,0.8333333333333334,0.4430406242673901,0.03172448026162112,0.04223619773153396
1391,2.5,A,23.9820949,90.7403769,,bridge,11391,N2,,43.95517,10007.0,201.0,0.1651602300739523,,,POINT (90.7403769 23.9820949),1889.0,2409.0,6.0,0.00025118054857831807,0.8333333333333334,0.41679225694095584,0.03172448026162112,0.01598783040509972
1392,751.0,,23.98398119,90.7433406,0,link,11392,N2,,44.70617,10007.0,201.0,0.1651602300739523,,,POINT (90.7433406 23.98398119),130.0,1818.0,5.0,0.07545463679292676,0.6666666666666666,0.3710606517297967,0.023096239196449427,0.049275437994688094
1393,4.0,A,23.98586748,90.7463043,,bridge,11393,N2,,44.71017,10007.0,201.0,0.1651602300739523,,,POINT (90.7463043 23.98586748),130.0,1818.0,5.0,0.000401888877725309,0.6666666666666666,0.33353427777219596,0.023096239196449427,0.011749064037087368
1394,877.0,,23.98821176,90.74976457,0,link,11394,N2,,45.58717,10007.0,201.0,0.1651602300739523,,,POINT (90.74976457 23.98821176),130.0,1818.0,5.0,0.08811413644127399,0.6666666666666666,0.3773904015539703,0.023096239196449427,0.05560518781886171
1395,4.1,A,23.99055603,90.75322484,,bridge,11395,N2,,45.59127,10007.0,201.0,0.1651602300739523,,,POINT (90.75322484 23.99055603),130.0,1818.0,5.0,0.00041193609966844164,0.6666666666666666,0.3335393013831675,0.023096239196449427,0.011754087648058935
1396,780.0,,23.99233221,90.75652233,0,link,11396,N2,,46.37127,10007.0,201.0,0.1651602300739523,,,POINT (90.75652233 23.99233221),130.0,1818.0,5.0,0.07836833115643524,0.6666666666666666,0.37251749891155095,0.023096239196449427,0.050732285176442335
1397,95.5,A,23.99410839,90.75981982,,bridge,11397,N2,,46.46677,10007.0,201.0,0.1651602300739523,,,POINT (90.75981982 23.99410839),155.0,1272.0,3.0,0.00959509695569175,0.3333333333333333,0.17146421514451254,0.015124970801214669,0.012360033878453209
1398,399.0,,23.99500662,90.7614716,0,link,11398,N2,,46.865770000000005,10007.0,201.0,0.1651602300739523,,,POINT (90.7614716 23.99500662),155.0,1272.0,3.0,0.04008841555309957,0.3333333333333333,0.18671087444321643,0.015124970801214669,0.027606693177157117
1399,10.3,A,23.99590486,90.76312339,,bridge,11399,N2,,46.87607,10007.0,201.0,0.1651602300739523,,,POINT (90.76312339 23.99590486),155.0,1272.0,3.0,0.0010348638601426706,0.3333333333333333,0.167184098596738,0.015124970801214669,0.00807991733067867
1400,181.0,,23.9963129,90.76389173,0,link,11400,N2,,47.05707,10007.0,201.0,0.1651602300739523,,,POINT (90.76389173 23.9963129),155.0,1272.0,3.0,0.01818547171707023,0.3333333333333333,0.17575940252520178,0.015124970801214669,0.01665522125914245
1401,3.9,A,23.99672093,90.76466008,,bridge,11401,N2,,47.060970000000005,10007.0,201.0,0.1651602300739523,,,POINT (90.76466008 23.99672093),155.0,1272.0,3.0,0.0003918416557821762,0.3333333333333333,0.16686258749455773,0.015124970801214669,0.007758406228498422
1402,254.0,,23.99728373,90.76573477,0,link,11402,N2,,47.31497,10007.0,201.0,0.1651602300739523,,,POINT (90.76573477 23.99728373),155.0,1272.0,3.0,0.02551994373555712,0.3333333333333333,0.1794266385344452,0.015124970801214669,0.020322457268385892
1403,2.0,A,23.99784652,90.76680946,,bridge,11403,N2,,47.31697,10007.0,201.0,0.1651602300739523,,,POINT (90.76680946 23.99784652),155.0,1272.0,3.0,0.0002009444388626545,0.3333333333333333,0.16676713888609798,0.015124970801214669,0.007662957620038662
1404,619.0,,23.99913861,90.76948078,0,link,11404,N2,,47.935970000000005,10007.0,201.0,0.1651602300739523,,,POINT (90.76948078 23.99913861),155.0,1272.0,3.0,0.06219230382799156,0.3333333333333333,0.19776281858066244,0.015124970801214669,0.03865863731460312
1405,9.6,A,24.00043071,90.77215211,,bridge,11405,N2,,47.94557,10007.0,201.0,0.1651602300739523,,,POINT (90.77215211 24.00043071),155.0,1272.0,3.0,0.0009645333065407414,0.3333333333333333,0.16714893331993702,0.015124970801214669,0.008044752053877705
1406,880.0,,24.00168031,90.77625166,0,link,11406,N2,,48.82557,10007.0,201.0,0.1651602300739523,,,POINT (90.77625166 24.00168031),155.0,1272.0,3.0,0.08841555309956797,0.3333333333333333,0.21087444321645066,0.015124970801214669,0.05177026195039132
1407,9.5,A,24.00292991,90.78035122,,bridge,11407,N2,,48.83507,10007.0,201.0,0.1651602300739523,,,POINT (90.78035122 24.00292991),155.0,1272.0,3.0,0.0009544860845976088,0.3333333333333333,0.16714390970896545,0.015124970801214669,0.008039728442906138
1408,1071.0,,24.00498804,90.78503543,0,link,11408,N2,,49.90607,10007.0,201.0,0.1651602300739523,,,POINT (90.78503543 24.00498804),1104.0,1269.0,3.0,0.10760574701095148,0.3333333333333333,0.2204695401721424,0.015081172623218874,0.06134345981708517
1409,9.55,A,24.00704618,90.78971965,,bridge,11409,N2,,49.91562,10007.0,201.0,0.1651602300739523,,,POINT (90.78971965 24.00704618),1104.0,1269.0,3.0,0.0009595096955691752,0.3333333333333333,0.16714642151445125,0.015081172623218874,0.008020341159394024
1410,420.0,,24.0081555,90.79135875,0,link,11410,N2,,50.335620000000006,10007.0,201.0,0.1651602300739523,,,POINT (90.79135875 24.0081555),1104.0,1269.0,3.0,0.04219833216115744,0.3333333333333333,0.18776583274724537,0.015081172623218874,0.028639752392188158
1411,3.0,A,24.00926483,90.79299785,,bridge,11411,N2,,50.338620000000006,10007.0,201.0,0.1651602300739523,,,POINT (90.79299785 24.00926483),1104.0,1269.0,3.0,0.0003014166582939817,0.3333333333333333,0.16681737499581364,0.015081172623218874,0.007691294640756428
1412,1485.0,,24.01317683,90.79889562,0,link,11412,N2,,51.823620000000005,10007.0,201.0,0.1651602300739523,,,POINT (90.79889562 24.01317683),1104.0,1269.0,3.0,0.14920124585552094,0.3333333333333333,0.24126728959442711,0.015081172623218874,0.0821412092393699
1413,5.4,A,24.01708883,90.80479338,,bridge,11413,N2,,51.82902000000001,10007.0,201.0,0.1651602300739523,,,POINT (90.80479338 24.01708883),1104.0,1269.0,3.0,0.0005425499849291671,0.3333333333333333,0.16693794165913123,0.015081172623218874,0.007811861304074021
1414,736.0,,24.01896318,90.80774513,0,link,11414,N2,,52.56502,10007.0,201.0,0.1651602300739523,,,POINT (90.80774513 24.01896318),1104.0,1269.0,3.0,0.07394755350145685,0.3333333333333333,0.20364044341739507,0.015081172623218874,0.04451436306233786
1415,11.0,A,24.02083753,90.81069687,,bridge,11415,N2,,52.57602000000001,10007.0,201.0,0.1651602300739523,,,POINT (90.81069687 24.02083753),1104.0,1269.0,3.0,0.0011051944137445997,0.3333333333333333,0.16721926387353897,0.015081172623218874,0.008093183518481737
1416,1113.0,,24.0236873,90.8151816,0,link,11416,N2,,53.689020000000006,10007.0,201.0,0.1651602300739523,,,POINT (90.8151816 24.0236873),1104.0,1269.0,3.0,0.11182558022706722,0.3333333333333333,0.22257945678020027,0.015081172623218874,0.06345337642514305
1417,7.3,A,24.02653707,90.81966633,,bridge,11417,N2,,53.69632,10007.0,201.0,0.1651602300739523,,,POINT (90.81966633 24.02653707),1104.0,1269.0,3.0,0.0007334472018486888,0.3333333333333333,0.167033390267591,0.015081172623218874,0.007907309912533782
1418,502.0,,24.02788695,90.8217882,0,link,11418,N2,,54.19832,10007.0,201.0,0.1651602300739523,,,POINT (90.8217882 24.02788695),1112.0,831.0,2.0,0.050437054154526276,0.16666666666666666,0.10855186041059647,0.00868663863583275,0.029561846395179513
1419,7.25,A,24.02923682,90.82391008,,bridge,11419,N2,,54.20557,10007.0,201.0,0.1651602300739523,,,POINT (90.82391008 24.02923682),1112.0,831.0,2.0,0.0007284235908771225,0.16666666666666666,0.0836975451287719,0.00868663863583275,0.004707531113354936
1420,763.0,,24.03108755,90.82694636,0,link,11420,N2,,54.96857,11793.0,436.0,0.3582580115036976,,,POINT (90.82694636 24.03108755),1476.0,1988.0,5.0,0.07666030342610268,0.6666666666666666,0.37166348504638463,0.0255781359495445,0.05111921968782359
1421,3.5,A,24.03293827,90.82998264,,bridge,11421,N2,,54.97207,11793.0,436.0,0.3582580115036976,,,POINT (90.82998264 24.03293827),1476.0,1988.0,5.0,0.00035165276800964534,0.6666666666666666,0.33350915971733813,0.0255781359495445,0.012964894358777073
1422,763.0,,24.03485949,90.83308183,0,link,11422,N2,,55.73507,11793.0,436.0,0.3582580115036976,,,POINT (90.83308183 24.03485949),1476.0,1988.0,5.0,0.07666030342610268,0.6666666666666666,0.37166348504638463,0.0255781359495445,0.05111921968782359
1423,4.0,A,24.03678072,90.83618102,,bridge,11423,N2,,55.73907,11793.0,436.0,0.3582580115036976,,,POINT (90.83618102 24.03678072),1476.0,1988.0,5.0,0.000401888877725309,0.6666666666666666,0.33353427777219596,0.0255781359495445,0.012990012413634905
1424,430.0,,24.03780318,90.83795916,0,link,11424,N2,,56.16907,11793.0,436.0,0.3582580115036976,,,POINT (90.83795916 24.03780318),1476.0,1988.0,5.0,0.04320305435547071,0.6666666666666666,0.35493486051106865,0.0255781359495445,0.03439059515250761
1425,4.0,A,24.03882564,90.83973729,,bridge,11425,N2,,56.17307,11793.0,436.0,0.3582580115036976,,,POINT (90.83973729 24.03882564),1476.0,1988.0,5.0,0.000401888877725309,0.6666666666666666,0.33353427777219596,0.0255781359495445,0.012990012413634905
1426,420.0,,24.03953781,90.84166229,0,link,11426,N2,,56.59307,11793.0,436.0,0.3582580115036976,,,POINT (90.84166229 24.03953781),1476.0,1988.0,5.0,0.04219833216115744,0.6666666666666666,0.354432499413912,0.0255781359495445,0.03388823405535097
1427,18.9,A,24.04024999,90.84358729,,bridge,11427,N2,,56.61197,11793.0,436.0,0.3582580115036976,,,POINT (90.84358729 24.04024999),1476.0,1988.0,5.0,0.0018989249472520847,0.6666666666666666,0.33428279580695935,0.0255781359495445,0.013738530448398293
1428,592.0,,24.0409188,90.84639433,0,link,11428,N2,,57.20397,11793.0,436.0,0.3582580115036976,,,POINT (90.84639433 24.0409188),1476.0,1988.0,5.0,0.05947955390334572,0.6666666666666666,0.36307311028500616,0.0255781359495445,0.04252884492644511
1429,3.5,A,24.04158761,90.84920137,,bridge,11429,N2,,57.20747,11793.0,436.0,0.3582580115036976,,,POINT (90.84920137 24.04158761),1476.0,1988.0,5.0,0.00035165276800964534,0.6666666666666666,0.33350915971733813,0.0255781359495445,0.012964894358777073
