road,lrp,lat,lon
Z2123,LRP001c,24.1759716,90.7513333
Z2123,LRP001d,24.1763604,90.7513611
Z2123,LRP001e,24.176666,90.7514444
Z2123,LRP002,24.1793327,90.7526111
Z2123,LRP002a,24.1806104,90.7525556
Z2123,LRP002b,24.1813049,90.7523056
Z2123,LRP002c,24.182471600000003,90.7520556
Z2123,LRP002d,24.1831382,90.7512222
Z2123,LRP002e,24.1835274,90.7510556
Z2123,LRP003,24.183944066666665,90.75414345
Z2123,LRP003a,24.18436073333333,90.7572313
Z2123,LRP003b,24.1847774,90.76031915
Z2123,LRP004,24.185194066666668,90.763407
Z2123,LRP004a,24.185610733333334,90.76649485
Z2123,LRP005,24.188058650000002,90.7688605625
Z2123,LRP005a,24.190506566666667,90.771226275
Z2123,LRP006,24.19295448333333,90.7735919875
Z2123,LRP006a,24.1954024,90.77595769999999
Z2123,LRP007,24.1985274,90.7780827
Z2123,LRPE,24.201,90.7797493
Z2403,LRPS,24.3922497,91.4124722
Z2403,LRP001,24.3975646,91.4097037
Z2403,LRP002,24.4028795,91.4069352
Z2403,LRP002a,24.4081944,91.4041667
Z2403,LRP002b,24.4086111,91.4038889
Z2403,LRP003,24.4138889,91.4015278
Z2403,LRP003a,24.418166,91.3997497
Z2403,LRP004,24.4221382,91.3974441
Z2403,LRP004a,24.4289438,91.3953052
Z2403,LRP004b,24.4292771,91.3952219
Z2403,LRP005,24.4305827,91.3951386
Z2403,LRP005a,24.431721600000003,91.3933052
Z2403,LRP005b,24.4318327,91.3929997
Z2403,LRP006,24.4353976,91.3885644
Z2403,LRP007,24.4389625,91.3841291
Z2403,LRP007a,24.4425274,91.3796938
Z2403,LRP007b,24.445629366666665,91.37661973333333
Z2403,LRP008,24.448731333333335,91.37354566666667
Z2403,LRP008a,24.4518333,91.3704716
Z2403,LRP008b,24.4524722,91.36947159999998
Z2403,LRP009,24.4554722,91.3706104
Z2403,LRP009a,24.4598333,91.3722493
Z2403,LRP010,24.464370133333333,91.37186966666667
Z2403,LRP011,24.468906966666665,91.37149003333333
Z2403,LRP011a,24.4734438,91.3711104
Z2403,LRP011b,24.4773327,91.3719993
Z2403,LRP011c,24.478499300000003,91.3717493
Z2403,LRP012,24.4810271,91.3715549
Z2403,LRP012a,24.4818049,91.3709993
Z2403,LRP012b,24.4820827,91.3708049
Z2403,LRP013,24.487749466666667,91.37114749999999
Z2403,LRP014,24.49341623333333,91.3714901
Z2403,LRP014a,24.499083,91.3718327
Z2403,LRP014b,24.501907199999998,91.37176786666667
Z2403,LRP015,24.5047314,91.37170303333333
Z2403,LRP015a,24.5075556,91.3716382
Z2403,LRP015b,24.5138056,91.3710827
Z2403,LRP016,24.516333300000003,91.3703049
Z2403,LRP016a,24.518166,91.3700827
Z2403,LRP016b,24.5183049,91.3700827
Z2403,LRP016c,24.5220827,91.3689438
Z2403,LRP016d,24.5235271,91.3686938
Z2403,LRP016e,24.5236938,91.3686938
Z2403,LRP017,24.51554805,91.3689438
Z2403,LRP018,24.507402300000003,91.3691938
Z2403,LRP018a,24.499256550000002,91.3694438
Z2403,LRP018b,24.4911108,91.3696938
Z2403,LRP018c,24.4909997,91.36947159999998
Z2403,LRP019,24.504203266666668,91.36762919999998
Z2403,LRP019a,24.517406833333332,91.3657868
Z2403,LRP019b,24.5306104,91.3639444
Z2405,LRPS,24.5220827,91.3690271
Z2405,LRPSa,24.523841933333333,91.37314746666667
Z2405,LRP001,24.525601166666664,91.37726783333333
Z2405,LRP001a,24.530617449999998,91.38931877499999
Z2405,LRP001b,24.535633733333334,91.40136971666666
Z2405,LRP005a,24.540650016666667,91.41342065833334
Z2405,LRP006,24.5456663,91.4254716
Z2405,LRP006a,24.5462774,91.4258882
Z2405,LRP006b,24.5464997,91.4265271
Z2405,LRP007,24.548129433333333,91.4308698
Z2405,LRP007a,24.549759166666664,91.4352125
Z2405,LRP007b,24.5513889,91.4395552
Z2405,LRP008,24.552055600000003,91.4401941
Z2405,LRP008a,24.5534444,91.4484441
Z2405,LRP008b,24.5535833,91.4487774
Z2405,LRP009,24.5538333,91.4496386
Z2405,LRP009a,24.554444425,91.452687275
Z2405,LRP010,24.555055550000002,91.45573594999999
Z2405,LRP010a,24.555666675000005,91.45878462499999
Z2405,LRP010b,24.556277800000004,91.4618333
Z2405,LRP010c,24.5576944,91.4669993
Z2405,LRP011,24.5605556,91.4708882
Z2405,LRP011a,24.5578333,91.4745827
Z2405,LRP012,24.558536999999998,91.4793791
Z2405,LRP012a,24.5592407,91.48417549999999
Z2405,LRP012b,24.5599444,91.4889719
Z2405,LRP013,24.5600833,91.4893052
Z2405,LRP013a,24.5616111,91.495083
Z2405,LRP013b,24.5622222,91.495083
Z2405,LRP014,24.5601667,91.4989997
Z2405,LRP014a,24.5633889,91.5044444
Z2405,LRP014b,24.5634722,91.5046667
Z2405,LRP015,24.5645278,91.5058333
Z2405,LRP015a,24.5681938,91.5115556
Z2405,LRP015b,24.5682493,91.5117222
Z2405,LRP016,24.5693882,91.5147778
Z2405,LRPE,24.566527800000003,91.5173327
Z2801,LRPS,24.9503333,91.8662778
Z2801,LRPSa,24.9506944,91.8664722
Z2801,LRPSb,24.9511111,91.8670271
Z2801,LRPSc,24.9526389,91.8724993
Z2801,LRPSd,24.9526944,91.8732771
Z2801,LRPSe,24.9525556,91.8742771
Z2801,LRP001,24.9522778,91.8755549
Z2801,LRP001a,24.952777800000003,91.8772493
Z2801,LRP001b,24.9539167,91.8787216
Z2801,LRP001c,24.9548333,91.8798049
Z2801,LRP001d,24.9564722,91.882416
Z2801,LRP002,24.9569722,91.8829438
Z2801,LRP002a,24.95875,91.882416
Z2801,LRP002b,24.96,91.8817216
Z2801,LRP002c,24.9611667,91.8810549
Z2801,LRP002d,24.9623611,91.88022159999998
Z2801,LRP003,24.9648056,91.8783327
Z2801,LRP003a,24.96475,91.8782771
Z2801,LRP003b,24.96625,91.8733882
Z2801,LRP004,24.967203466666668,91.86877733333333
Z2801,LRP005,24.968156933333333,91.86416646666666
Z2801,LRP005a,24.9691104,91.8595556
Z2801,LRP005b,24.9694438,91.8595278
Z2801,LRP005c,24.9744438,91.85775
Z2801,LRP006,24.978673049999998,91.855742975
Z2801,LRP007,24.9829023,91.85373595
Z2801,LRP007a,24.98713155,91.851728925
Z2801,LRP008,24.9913608,91.8497219
Z2801,LRP008a,24.993351533333332,91.84780523333333
Z2801,LRP009,24.99534226666667,91.84588856666667
Z2801,LRP009a,24.997333,91.8439719
Z2801,LRP009b,25.00150516,91.8410885
Z2801,LRP010,25.00567732,91.8382051
Z2801,LRP011,25.00984948,91.83532170000001
Z2801,LRP011a,25.01402164,91.8324383
Z2801,LRP011b,25.0181938,91.8295549
Z2801,LRP012,25.0202123,91.82722156666667
Z2801,LRP012a,25.0222308,91.82488823333334
Z2801,LRP012b,25.0242493,91.8225549
Z2801,LRP013,25.0278698,91.81898103333333
Z2801,LRP014,25.0314903,91.81540716666667
Z2801,LRP014a,25.0351108,91.8118333
Z2801,LRP014b,25.0353608,91.8115
Z2801,LRP015,25.0381108,91.8079167
Z2801,LRP015a,25.0420274,91.8035278
Z2801,LRP015b,25.0423608,91.80325
Z2801,LRP016,25.0448052,91.8013056
Z2801,LRP016a,25.0470274,91.7993886
Z2801,LRP016b,25.047583,91.7989719
Z2801,LRP016c,25.0499441,91.7971941
Z2801,LRP016d,25.050277800000003,91.7969719
Z2801,LRP017,25.0518333,91.7956386
Z2801,LRP017a,25.0521667,91.7952219
Z2801,LRP017b,25.0523333,91.7949719
Z2801,LRP017c,25.054777800000004,91.7931108
Z2801,LRP017d,25.0552778,91.7928052
Z2801,LRP017e,25.0580833,91.7910552
Z2801,LRP017f,25.0585,91.7906663
Z2801,LRP018,25.0591111,91.7901386
Z2801,LRP018a,25.0617222,91.7879997
Z2801,LRP018b,25.0621944,91.7876108
Z2801,LRP019,25.0668327,91.786083
Z2801,LRP019a,25.0679993,91.785333
Z2801,LRP019b,25.0702493,91.7836386
Z2801,LRP019c,25.0706104,91.7831382
Z2801,LRP020,25.0732771,91.7793882
Z2801,LRP020a,25.073416,91.7789438
Z2801,LRP020b,25.07442526666667,91.77405513333333
Z2801,LRP021,25.075434533333333,91.76916646666666
Z2801,LRP021a,25.0764438,91.7642778
Z2801,LRP021b,25.0766382,91.7636944
Z2801,LRP022,25.0790549,91.7611111
Z2801,LRP022a,25.0805271,91.7594167
Z2801,LRP022b,25.0808049,91.7590278
Z2801,LRP022c,25.0835552,91.7550833
Z2801,LRP022d,25.084583,91.7548611
Z2801,LRP022e,25.085138600000004,91.7548611
Z2801,LRP023,25.0853608,91.7548333
Z2801,LRP023a,25.0877774,91.75525
Z2801,LRP023b,25.0914997,91.7550833
Z2801,LRP023c,25.0920552,91.7549167
Z2801,LRP024,25.094194100000003,91.7546944
Z2801,LRP024a,25.0943886,91.7546944
Z2801,LRP024b,25.0985484,91.75501385000001
Z2801,LRP025,25.1027082,91.7553333
Z2801,LRP025a,25.106868,91.75565275
Z2801,LRP026,25.1110278,91.7559722
Z2801,LRP026a,25.1116389,91.7554167
Z2801,LRP026b,25.1152222,91.7536944
Z2801,LRP026c,25.1158889,91.7535
Z2801,LRP026d,25.118916,91.7519167
Z2801,LRP027,25.12478648333333,91.7510509
Z2801,LRP027a,25.130656966666667,91.7501851
Z2801,LRP028,25.13652745,91.7493193
Z2801,LRP029,25.14239793333333,91.7484535
Z2801,LRP030,25.148268416666667,91.7475877
Z2801,LRPE,25.1541389,91.7467219
Z2802,LRPS,24.9300827,91.6828604
Z2802,LRPSa,24.9347497,91.6827771
Z2802,LRPSb,24.935083,91.6828327
Z2802,LRP001,24.9389441,91.6821382
Z2802,LRP001a,24.9434719,91.6808049
Z2802,LRP001b,24.9439163,91.6806382
Z2802,LRP002,24.9492289,91.67852015
Z2802,LRP003,24.9545415,91.6764021
Z2802,LRP003a,24.9598541,91.67428405000001
Z2802,LRP003b,24.9651667,91.672166
Z2802,LRP004,24.969211140000002,91.67100496
Z2802,LRP005,24.97325558,91.66984392
Z2802,LRP005a,24.97730002,91.66868288
Z2802,LRP005b,24.98134446,91.66752184
Z2802,LRP006,24.9853889,91.6663608
Z2802,LRP007,24.98943334,91.66519976
Z2802,LRP008,24.99347778,91.66403872
Z2802,LRP008a,24.99752222,91.66287768
Z2802,LRP008b,25.001566659999998,91.66171664
Z2802,LRP008c,25.0056111,91.6605556
Z2802,LRP008d,25.0063056,91.6608611
Z2802,LRP009,25.010518333333334,91.66050926666666
Z2802,LRP010,25.014731066666666,91.66015743333334
Z2802,LRP010a,25.0189438,91.6598056
Z2802,LRP010b,25.0194438,91.6599444
Z2802,LRP011,25.0250271,91.6614167
Z2802,LRP011a,25.0281104,91.66225
Z2802,LRP011b,25.0286104,91.6624167
Z2802,LRP012,25.0338052,91.6637222
Z2802,LRP012a,25.0363886,91.6644444
Z2802,LRP012b,25.0364163,91.6637222
Z2802,LRP012c,25.0363886,91.66038890000002
Z2802,LRP013,25.0343608,91.6588889
Z2802,LRP013a,25.031999300000003,91.6563056
Z2802,LRP013b,25.0308882,91.6556944
Z2802,LRP013c,25.0296382,91.65475
Z2802,LRP014,25.028916,91.6531111
Z2802,LRP014a,25.0288882,91.65211109999998
Z2802,LRP014b,25.0310549,91.6488052
Z2802,LRP014c,25.0304716,91.6481941
Z2802,LRP014d,25.0302771,91.6480274
Z2802,LRP015,25.0282216,91.6461663
Z2802,LRP015a,25.025804925,91.64232595000001
Z2802,LRP016,25.02338825,91.63848560000001
Z2802,LRP016a,25.020971575,91.63464525
Z2802,LRP017,25.0185549,91.63080490000002
Z2802,LRP017a,25.0183327,91.6285827
Z2802,LRP017b,25.0182771,91.6283327
Z2802,LRP018,25.017629166666666,91.6231292
Z2802,LRP018a,25.016981233333336,91.6179257
Z2802,LRP018b,25.016333300000003,91.6127222
Z2802,LRP019,25.0160556,91.6115556
Z2802,LRP019a,25.0162778,91.6107222
Z2802,LRP019b,25.019147933333333,91.60796293333333
Z2802,LRP020,25.022018066666668,91.60520366666667
Z2802,LRP020a,25.0248882,91.6024444
Z2802,LRP021,25.028166,91.5985274
Z2802,LRP021a,25.0278882,91.5972774
Z2802,LRP021b,25.026971600000003,91.5957219
Z2802,LRP021c,25.026971600000003,91.5956663
Z2802,LRP022,25.0255549,91.5893886
Z2802,LRP022a,25.0273049,91.5847497
Z2802,LRP022b,25.0272771,91.5847497
Z2802,LRP023,25.0285827,91.5804716
Z2802,LRP023a,25.0287771,91.5752216
Z2802,LRP023b,25.0293882,91.5745271
Z2802,LRP023c,25.0294716,91.5744993
Z2802,LRP023d,25.0294716,91.5744993
Z2802,LRP024,25.0303604,91.5720549
Z2802,LRP024a,25.033333,91.5711938
Z2802,LRP024b,25.0375274,91.5693882
Z2802,LRP025,25.038333,91.5687493
Z2802,LRP025a,25.0437497,91.5654167
Z2802,LRP026,25.04734705,91.56186115
Z2802,LRPE,25.0509444,91.5583056
Z2804,LRPS,25.0548333,91.3892497
Z2804,LRPSa,25.0548333,91.3892497
Z2804,LRPSb,25.054777800000004,91.38727740000002
Z2804,LRPSc,25.054305600000003,91.3833608
Z2804,LRPSd,25.055854200000002,91.38140237500001
Z2804,LRP001,25.057402800000002,91.37944395
Z2804,LRP001a,25.0589514,91.377485525
Z2804,LRP002,25.0605,91.3755271
Z2804,LRP002a,25.0614722,91.3749716
Z2804,LRP002b,25.065027800000003,91.3731104
Z2804,LRP003,25.067990533333337,91.37161966666667
Z2804,LRP003a,25.070953266666667,91.37012893333333
Z2804,LRP003b,25.073916,91.3686382
Z2804,LRP004,25.0769716,91.3678327
Z2804,LRP004a,25.0784716,91.3678327
Z2804,LRP004b,25.0803882,91.3677771
Z2804,LRP004c,25.083388600000003,91.3677493
Z2804,LRP004d,25.083833,91.3676938
Z2804,LRP005,25.0859997,91.3677493
Z2804,LRP005a,25.0899719,91.36755490000002
Z2804,LRP005b,25.0903608,91.36755490000002
Z2804,LRP005c,25.092638600000004,91.36755490000002
Z2804,LRP005d,25.0931663,91.3674993
Z2804,LRP006,25.094333,91.3673327
Z2804,LRP006a,25.0977497,91.3669438
Z2804,LRP006b,25.1004444,91.3672216
Z2804,LRP007,25.1038889,91.3677493
Z2804,LRP007a,25.105037033333335,91.3662588
Z2804,LRP007b,25.106185166666666,91.36476830000001
Z2804,LRP007c,25.1073333,91.3632778
Z2804,LRP008,25.108046266666666,91.3606204
Z2804,LRP008a,25.108759233333334,91.357963
Z2804,LRP008b,25.1094722,91.3553056
Z2804,LRP008c,25.1104444,91.3528889
Z2804,LRP009,25.1114444,91.3515833
Z2804,LRP009a,25.1128889,91.3498886
Z2804,LRP009b,25.114231266666668,91.34792563333333
Z2804,LRP009c,25.115573633333334,91.34596266666667
Z2804,LRP010,25.116916,91.3439997
Z2804,LRP010a,25.1182216,91.341833
Z2804,LRP010b,25.1192864,91.33856436666666
Z2804,LRP011,25.120351199999998,91.33529573333334
Z2804,LRP011a,25.121416,91.3320271
Z2804,LRP011b,25.12144378,91.3293771
Z2804,LRP012,25.12147156,91.3267271
Z2804,LRP012a,25.12149934,91.32407710000001
Z2804,LRP012b,25.12152712,91.32142710000001
Z2804,LRP012c,25.1215549,91.3187771
Z2804,LRP012d,25.1213327,91.316666
Z2804,LRP013,25.1212493,91.3156389
Z2804,LRP013a,25.1180661,91.31401112
Z2804,LRP014,25.1148829,91.31238334
Z2804,LRP014a,25.1116997,91.31075556
Z2804,LRP015,25.1085165,91.30912778
Z2804,LRP015a,25.1053333,91.3075
Z2804,LRP015b,25.103546166666668,91.30632406666668
Z2804,LRP015c,25.101759033333334,91.30514813333333
Z2804,LRP015d,25.0999719,91.3039722
Z2804,LRPE,25.0981386,91.3018056
Z2805,LRPS,24.8967497,91.0116389
Z2805,LRPSa,24.8996572,91.00987036666666
Z2805,LRP001,24.9025647,91.00810183333333
Z2805,LRP001a,24.9054722,91.0063333
Z2805,LRP001b,24.9103056,91.0058611
Z2805,LRP002,24.913722033333332,91.00448146666668
Z2805,LRP002a,24.917138466666668,91.00310183333333
Z2805,LRP003,24.9205549,91.0017222
Z2805,LRP003a,24.9252771,91.0015
Z2805,LRP003b,24.926166,91.0011944
Z2805,LRP004,24.9294438,91.0008889
Z2805,LRP004a,24.933305,91.00074073333334
Z2805,LRP005,24.9371662,91.00059256666667
Z2805,LRP005a,24.9410274,91.0004444
Z2805,LRP005b,24.945888600000004,90.9988608
Z2805,LRP005c,24.9468052,90.9984719
Z2805,LRP006,24.948323833333333,90.9958608
Z2805,LRP006a,24.949842466666666,90.99324969999999
Z2805,LRP007,24.9513611,90.9906386
Z2805,LRP007a,24.952305600000003,90.9902497
Z2805,LRP007b,24.955333300000003,90.9884997
Z2805,LRP008,24.9595556,90.9865274
Z2805,LRP008a,24.9596389,90.9863608
Z2805,LRP008b,24.9633889,90.9841663
Z2805,LRP009,24.967527566666668,90.98274026666667
Z2805,LRP009a,24.971666233333334,90.98131423333334
Z2805,LRP009b,24.977077366666666,90.98190686666666
Z2805,LRP010,24.9824885,90.9824995
Z2805,LRP011,24.987899633333335,90.98309213333333
Z2805,LRP012,24.993310766666667,90.98368476666667
Z2805,LRP012a,24.9987219,90.9842774
Z2805,LRP013,25.0022222,90.986333
Z2805,LRP013a,25.0041944,90.9855552
Z2805,LRP013b,25.0057778,90.9850274
Z2805,LRP013c,25.01,90.9866386
Z2805,LRP014,25.0106111,90.9869719
Z2805,LRP014a,25.0144722,90.9889163
Z2805,LRP014b,25.016333300000003,90.989833
Z2805,LRP014c,25.017999300000003,90.9906941
Z2805,LRP014d,25.0186104,90.9910552
Z2805,LRP015,25.0188327,90.9911663
Z2805,LRP015a,25.0205549,90.9919719
Z2805,LRP015b,25.021721600000003,90.9924441
Z2805,LRP015c,25.022416,90.9924441
Z2805,LRP015d,25.0231382,90.9923886
Z2805,LRP015e,25.0258604,90.9900552
Z2805,LRP016,25.027814133333333,90.98912003333334
Z2805,LRP016a,25.029767866666667,90.98818486666667
Z2805,LRP016b,25.0317216,90.9872497
Z2805,LRP017,25.034638600000005,90.9889441
Z2805,LRP017a,25.035388600000005,90.9888886
Z2805,LRP017b,25.03693486666667,90.9894534
Z2805,LRP017c,25.038481133333335,90.9900182
Z2805,LRP017d,25.0400274,90.990583
Z2805,LRP017e,25.0413608,90.9913052
Z2805,LRP018,25.0429163,90.992333
Z2805,LRP018a,25.0446108,90.9931941
Z2805,LRP018b,25.0476941,90.9924719
Z2805,LRP018c,25.048333,90.9919719
Z2805,LRPE,25.0491108,90.9924163
Z2806,LRPS,25.0417497,91.2788327
Z2806,LRPSa,25.0422219,91.2786938
Z2806,LRPSb,25.0461108,91.2769993
Z2806,LRPSc,25.0475552,91.2756382
Z2806,LRP001,25.049388600000004,91.273916
Z2806,LRP001a,25.0495274,91.2737216
Z2806,LRP001b,25.050814566666666,91.27191603333334
Z2806,LRP001c,25.052101733333334,91.27011046666668
Z2806,LRP001d,25.0533889,91.26830490000002
Z2806,LRP002,25.054305600000003,91.26575
Z2806,LRP002a,25.055381975000003,91.26447222499999
Z2806,LRP002b,25.05645835,91.26319445
Z2806,LRP002c,25.057534725,91.26191667500001
Z2806,LRP002d,25.0586111,91.2606389
Z2806,LRP003,25.0606111,91.25875
Z2806,LRP003a,25.0624167,91.257
Z2806,LRP003b,25.064851666666666,91.25537963333333
Z2806,LRP004,25.067286633333335,91.25375926666668
Z2806,LRP004a,25.0697216,91.2521389
Z2806,LRP004b,25.0700827,91.2520278
Z2806,LRP004c,25.0742771,91.25175
Z2806,LRP005,25.0766382,91.2518889
Z2806,LRP005a,25.0768882,91.2518333
Z2806,LRP005b,25.0814993,91.2520833
Z2806,LRP005c,25.0817771,91.2521111
Z2806,LRP005d,25.082916,91.2518333
Z2806,LRP006,25.0853052,91.2504167
Z2806,LRP006a,25.087934833333335,91.24880546666667
Z2806,LRP006b,25.090564466666667,91.24719423333333
Z2806,LRP007,25.0931941,91.245583
Z2806,LRP007a,25.0937219,91.2451941
Z2806,LRP007b,25.0957497,91.2435274
Z2806,LRP007c,25.0957497,91.24050890000001
Z2806,LRP008,25.0957497,91.2374904
Z2806,LRP008a,25.0957497,91.2344719
Z2806,LRP008b,25.0957497,91.2341663
Z2806,LRP008c,25.0957774,91.2327216
Z2806,LRP008d,25.097333,91.230666
Z2806,LRP009,25.09962013333333,91.2277771
Z2806,LRP010,25.101907266666668,91.2248882
Z2806,LRP010a,25.1041944,91.2219993
Z2806,LRP010b,25.1046667,91.2198049
Z2806,LRP010c,25.103259266666665,91.21654586666666
Z2806,LRP011,25.101851833333335,91.21328683333334
Z2806,LRP011a,25.1004444,91.2100278
Z2806,LRP012,25.098073933333335,91.2065462
Z2806,LRP012a,25.095703466666667,91.2030646
Z2806,LRP013,25.093333,91.199583
Z2806,LRP013a,25.093388600000004,91.1992774
Z2806,LRP013b,25.094360800000004,91.194527325
Z2806,LRP014,25.095333000000004,91.18977724999999
Z2806,LRP014a,25.0963052,91.185027175
Z2806,LRP015,25.0972774,91.1802771
Z2806,LRP015a,25.097888600000005,91.1783327
Z2806,LRPE,25.097888600000005,91.1765271
Z2807,LRPS,24.9719438,91.3929441
Z2807,LRPSa,24.9718604,91.3886386
Z2807,LRPSb,24.972166,91.3874997
Z2807,LRP001,24.968277333333333,91.38326810000001
Z2807,LRP002,24.964388666666668,91.37903650000001
Z2807,LRP003,24.9605,91.37480490000002
Z2807,LRP003a,24.9570556,91.36805490000002
Z2807,LRP004,24.9556389,91.3666111
Z2807,LRP005,24.9503333,91.3619444
Z2807,LRP006,24.9438608,91.3664444
Z2807,LRP006a,24.943583,91.3662778
Z2807,LRP006b,24.9433052,91.3661667
Z2807,LRP006c,24.9404441,91.3645
Z2807,LRP007,24.935624716666666,91.36120365000001
Z2807,LRP007a,24.930805333333335,91.35790730000001
Z2807,LRP008,24.92598595,91.35461095
Z2807,LRP008a,24.921166566666667,91.3513146
Z2807,LRP009,24.916347183333336,91.34801825
Z2807,LRP010,24.9115278,91.3447219
Z2807,LRP011,24.9034444,91.3421386
Z2807,LRP011a,24.8958608,91.3408052
Z2807,LRP011b,24.8956386,91.3407497
Z2807,LRP012,24.892740433333334,91.34221266666667
Z2807,LRP013,24.88984226666667,91.34367563333333
Z2807,LRP013a,24.8869441,91.3451386
Z2807,LRP013b,24.8845552,91.3434163
Z2807,LRP013c,24.882666,91.3427219
Z2807,LRP013d,24.8823882,91.3426663
Z2807,LRP014,24.8795549,91.3431663
Z2807,LRP014a,24.8759993,91.3468886
Z2807,LRP015,24.8724438,91.347333
Z2807,LRP016,24.86525,91.3516667
Z2807,LRP016a,24.858277800000003,91.3559167
Z2807,LRP017,24.8573889,91.3557222
Z2807,LRP017a,24.85075,91.3579722
Z2807,LRP018,24.8495552,91.3580278
Z2807,LRP019,24.8452497,91.3590556
Z2807,LRP020,24.8410274,91.3657222
Z2807,LRP020a,24.837388600000004,91.3636111
Z2807,LRP020b,24.830499300000003,91.3605278
Z2807,LRP020c,24.829749300000003,91.3602222
Z2807,LRP021,24.8260456,91.35946293333333
Z2807,LRP021a,24.8223419,91.35870366666666
Z2807,LRP022,24.8186382,91.3579444
Z2807,LRP023,24.811921599999998,91.3566333
Z2807,LRP024,24.805204999999997,91.3553222
Z2807,LRP025,24.7984884,91.3540111
Z2807,LRP025a,24.7917718,91.3527
Z2807,LRP025b,24.7850552,91.3513889
Z2807,LRP026,24.7848886,91.3514722
Z2807,LRP026a,24.7837219,91.3519722
Z2807,LRP027,24.776916,91.3502778
Z2807,LRP027a,24.7737771,91.3503611
Z2807,LRP027b,24.772499300000003,91.3510278
Z2807,LRP027c,24.7684993,91.3496386
Z2807,LRP028,24.7672842,91.348152475
Z2807,LRP028a,24.7660691,91.34666634999999
Z2807,LRP028b,24.764854,91.345180225
Z2807,LRP029,24.7636389,91.3436941
Z2807,LRP030,24.7593889,91.3361108
Z2807,LRP030a,24.7566944,91.3356941
Z2807,LRP030b,24.7539444,91.3361108
Z2807,LRP031,24.7516389,91.3342219
Z2807,LRP031a,24.7504722,91.332666
Z2807,LRP031b,24.7491663,91.3306938
Z2807,LRP031c,24.7487427,91.326978675
Z2807,LRP032a,24.7483191,91.32326355000001
Z2807,LRP032b,24.7478955,91.319548425
Z2807,LRP033,24.7474719,91.3158333
Z2807,LRP033a,24.7469997,91.3155833
Z2807,LRP033b,24.7454719,91.3118333
Z2807,LRP034,24.744138600000003,91.3120833
Z2807,LRP035,24.743833,91.3119722
Z2807,LRP035a,24.73796253333333,91.30630543333334
Z2807,LRP036,24.732092066666667,91.30063866666666
Z2807,LRP037,24.7262216,91.2949719
Z2807,LRP037a,24.7238604,91.2952774
Z2807,LRP037b,24.7208882,91.2938608
Z2807,LRP038,24.7193049,91.2901663
Z2807,LRP039,24.7173049,91.2844719
Z2807,LRP039a,24.7168327,91.2832493
Z2807,LRP040,24.7153333,91.2754993
Z2807,LRP040a,24.7119444,91.272916
Z2807,LRP040b,24.7097778,91.2734438
Z2807,LRP041,24.7076667,91.2740271
Z2807,LRP041a,24.7041944,91.2748049
Z2807,LRP041b,24.7036667,91.2747771
Z2807,LRP042,24.699740666666667,91.27524006666667
Z2807,LRP042a,24.69581463333333,91.27570303333333
Z2807,LRP043,24.6918886,91.276166
Z2807,LRP043a,24.685867674999997,91.2758049
Z2807,LRP044,24.67984675,91.2754438
Z2807,LRP044a,24.673825825,91.27508270000001
Z2807,LRPE,24.6678049,91.2747216
Z2808,LRPS,24.9569722,91.8615278
Z2808,LRPSa,24.959986100000002,91.85888890000001
Z2808,LRP001,24.963,91.85625
Z2808,LRP001a,24.9633889,91.85409246666667
Z2808,LRP001b,24.9637778,91.85193493333333
Z2808,LRP001c,24.9641667,91.8497774
Z2808,LRP002,24.9634722,91.8474997
Z2808,LRP002a,24.9635833,91.847583
Z2808,LRP002b,24.9641389,91.8445552
Z2808,LRP002c,24.9646389,91.8431941
Z2808,LRP002d,24.9648264,91.5921455
Z2808,LRP002e,24.965013900000002,91.3410969
Z2808,LRP002f,24.9652014,91.0900483
Z2808,LRP003,24.965512150000002,91.275841625
Z2808,LRP003a,24.9658229,91.46163495
Z2808,LRP003b,24.96613365,91.64742827500001
Z2808,LRP003c,24.9664444,91.8332216
Z2808,LRP004,24.9643611,91.8308882
Z2808,LRP004a,24.9639722,91.8302493
Z2808,LRP004b,24.9622222,91.8278327
Z2808,LRP004c,24.9613611,91.8252493
Z2808,LRP004d,24.9603056,91.8228049
Z2808,LRP005,24.9601111,91.8225549
Z2808,LRP005a,24.9586667,91.820666
Z2808,LRP005b,24.9578333,91.8190271
Z2808,LRP005c,24.9568333,91.8171938
Z2808,LRP005d,24.9559722,91.8153611
Z2808,LRP005e,24.9554444,91.8150278
Z2808,LRP006,24.9552778,91.8149444
Z2808,LRP006a,24.954,91.8120278
Z2808,LRP006b,24.9527222,91.8094167
Z2808,LRP006c,24.9519167,91.8077222
Z2808,LRP007,24.95060176666667,91.80537036666666
Z2808,LRP007a,24.949286833333332,91.80301853333333
Z2808,LRP007b,24.9479719,91.8006667
Z2808,LRP007c,24.947694100000003,91.8003056
Z2808,LRP007d,24.9474163,91.7999441
Z2809,LRPS,24.8914163,91.8700827
Z2809,LRP001,24.895833,91.868166
Z2809,LRP001a,24.896083,91.8682771
Z2809,LRP001b,24.899064600000003,91.86879563333333
Z2809,LRP002,24.9020462,91.86931416666667
Z2809,LRP002a,24.905027800000003,91.8698327
Z2809,LRP002b,24.9081204,91.870879
Z2809,LRP003,24.911213,91.8719253
Z2809,LRP003a,24.914326966666668,91.87219996666667
Z2809,LRP003b,24.91744093333333,91.87247463333333
Z2809,LRP003c,24.9205549,91.8727493
Z2809,LRP004,24.9213327,91.8722493
Z2809,LRP004a,24.9224993,91.8723327
